0.684000	0.837530
0.696000	0.816344
0.708000	0.794003
0.720000	0.770542
0.732000	0.746006
0.744000	0.720451
0.756000	0.693953
0.768000	0.666622
0.780000	0.638624
0.792000	0.610207
0.804000	0.581739
0.816000	0.553750
0.828000	0.526966
0.840000	0.502336
0.852000	0.481007
0.864000	0.464263
0.876000	0.453374
0.888000	0.449385
0.900000	0.452831
0.912000	0.463451
0.924000	0.479941
0.936000	0.499842
0.948000	0.519616
0.960000	0.534958
0.972000	0.541316
0.984000	0.534547
0.996000	0.511570
1.008000	0.470898
1.020000	0.412900
1.032000	0.339743
1.044000	0.255038
1.056000	0.163247
1.068000	0.069014
1.080000	-0.023460
1.092000	-0.110868
1.104000	-0.191035
1.116000	-0.262923
1.128000	-0.326466
1.140000	-0.382305
1.152000	-0.431488
1.164000	-0.475215
1.176000	-0.514643
1.188000	-0.550765
1.200000	-0.584365
1.212000	-0.616013
1.224000	-0.646094
1.236000	-0.674849
1.248000	-0.702416
1.260000	-0.728859
1.272000	-0.754202
1.284000	-0.778441
1.296000	-0.801558
1.308000	-0.823529
1.320000	-0.844326
1.332000	-0.863923
1.344000	-0.882291
1.356000	-0.899405
1.368000	-0.915241
1.380000	-0.929776
1.392000	-0.942991
1.404000	-0.954865
1.416000	-0.965382
1.428000	-0.974527
1.440000	-0.982287
1.452000	-0.988652
1.464000	-0.993611
1.476000	-0.997159
1.488000	-0.999289
1.500000	-1.000000
1.512000	-0.999289
1.524000	-0.997159
1.536000	-0.993611
1.548000	-0.988652
1.560000	-0.982287
1.572000	-0.974527
1.584000	-0.965382
1.596000	-0.954865
1.608000	-0.942991
1.620000	-0.929776
1.632000	-0.915241
1.644000	-0.899405
1.656000	-0.882291
1.668000	-0.863923
1.680000	-0.844328
1.692000	-0.823533
1.704000	-0.801567
1.716000	-0.778462
1.728000	-0.754251
1.740000	-0.728969
1.752000	-0.702650
1.764000	-0.675333
1.776000	-0.647056
1.788000	-0.617860
1.800000	-0.587785
1.812000	-0.556876
1.824000	-0.525175
1.836000	-0.492727
1.848000	-0.459580
1.860000	-0.425779
1.872000	-0.391374
1.884000	-0.356412
1.896000	-0.320944
1.908000	-0.285019
1.920000	-0.248690
1.932000	-0.212007
1.944000	-0.175023
1.956000	-0.137790
1.968000	-0.100362
1.980000	-0.062791
1.992000	-0.025130
2.004000	0.012566
2.016000	0.050244
2.028000	0.087851
2.040000	0.125333
2.052000	0.162637
2.064000	0.199710
2.076000	0.236499
2.088000	0.272952
2.100000	0.309017
2.112000	0.344643
2.124000	0.379779
2.136000	0.414376
2.148000	0.448383
2.160000	0.481754
2.172000	0.514440
2.184000	0.546394
2.196000	0.577573
2.208000	0.607930
2.220000	0.637424
2.232000	0.666012
2.244000	0.693653
2.256000	0.720309
2.268000	0.745941
2.280000	0.770513
2.292000	0.793990
2.304000	0.816339
2.316000	0.837528
2.328000	0.857527
2.340000	0.876307
2.352000	0.893841
2.364000	0.910106
2.376000	0.925077
2.388000	0.938734
2.400000	0.951057
2.412000	0.962028
2.424000	0.971632
2.436000	0.979855
2.448000	0.986686
2.460000	0.992115
2.472000	0.996134
2.484000	0.998737
2.496000	0.999921
2.508000	0.999684
2.520000	0.998027
2.532000	0.994951
2.544000	0.990461
2.556000	0.984564
2.568000	0.977268
2.580000	0.968583
2.592000	0.958522
2.604000	0.947098
2.616000	0.934329
2.628000	0.920232
2.640000	0.904827
2.652000	0.888136
2.664000	0.870183
2.676000	0.850993
2.688000	0.830593
2.700000	0.809010
2.712000	0.786272
2.724000	0.762405
2.736000	0.737429
2.748000	0.711353
2.760000	0.684166
2.772000	0.655818
2.784000	0.626200
2.796000	0.595109
2.808000	0.562213
2.820000	0.527008
2.832000	0.488782
2.844000	0.446610
2.856000	0.399380
2.868000	0.345889
2.880000	0.285011
2.892000	0.215938
2.904000	0.138468
2.916000	0.053290
2.928000	-0.037809
2.940000	-0.131886
2.952000	-0.224997
2.964000	-0.312582
2.976000	-0.390045
2.988000	-0.453418
3.000000	-0.500000
3.012000	-0.528799
3.024000	-0.540698
3.036000	-0.538295
3.048000	-0.525448
3.060000	-0.506648
3.072000	-0.486350
3.084000	-0.468393
3.096000	-0.455615
3.108000	-0.449701
3.120000	-0.451238
3.132000	-0.459924
3.144000	-0.474851
3.156000	-0.494798
3.168000	-0.518464
